Resultado da Query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emissão:30/10/2025 20:08:40,Total de registros:492,Usuário: 0 - SUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWNER,TABLE_NAME,COLUMN_NAME,DATA_TYPE,DATA_TYPE_MOD,DATA_TYPE_OWNER,DATA_LENGTH,DATA_PRECISION,DATA_SCALE,NULLABLE,COLUMN_ID,DEFAULT_LENGTH,DATA_DEFAULT,NUM_DISTINCT,LOW_VALUE,HIGH_VALUE,DENSITY,NUM_NULLS,NUM_BUCKETS,LAST_ANALYZED,SAMPLE_SIZE,CHARACTER_SET_NAME,CHAR_COL_DECL_LENGTH,GLOBAL_STATS,USER_STATS,AVG_COL_LEN,CHAR_LENGTH,CHAR_USED,V80_FMT_IMAGE,DATA_UPGRADED,HISTOGRAM,DEFAULT_ON_NULL,IDENTITY_COLUMN,EVALUATION_EDITION,UNUSABLE_BEFORE,UNUSABLE_BEGINNING,COLLATION
SATISTST,TGFCAB,AGRUPFINNOTA,VARCHAR2,,,"1,00",,,Y,291,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,VLRPRESTAFRMM,FLOAT,,,"22,00","126,00",,Y,292,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,VLRAFRMM,FLOAT,,,"22,00","126,00",,Y,293,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,IDNAVIO,VARCHAR2,,,"60,00",,,Y,294,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,60,YES,NO,"0,00","60,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,IRINNAVIO,VARCHAR2,,,"10,00",,,Y,295,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,10,YES,NO,"0,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,DIRECAOVIAG,CHAR,,,"1,00",,,Y,296,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,IDBALSA01,VARCHAR2,,,"60,00",,,Y,297,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,60,YES,NO,"0,00","60,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,IDBALSA02,VARCHAR2,,,"60,00",,,Y,298,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,60,YES,NO,"0,00","60,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,IDBALSA03,VARCHAR2,,,"60,00",,,Y,299,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,60,YES,NO,"0,00","60,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,CONFIRMNOTAFAT,VARCHAR2,,,"1,00",,,Y,300,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,PERMALTERCENTRAL,VARCHAR2,,,"60,00",,,Y,301,,,"1,00",53,53,"1,00","103.820,00","1,00",30/10/2025 05:17,"696,00",CHAR_CS,60,YES,NO,"2,00","60,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,CODGUF,NUMBER,,,"22,00","5,00","0,00",Y,302,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,FINALIZADOFOX,CHAR,,,"1,00",,,Y,303,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,VLRREPREDTOTSEMDESC,FLOAT,,,"22,00","126,00",,Y,304,,,"252,00",80,C30A365607,"0,00","680,00","251,00",30/10/2025 05:17,"10.741,00",,,YES,NO,"3,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFCAB,NUMCUPOMECONECT,NUMBER,,,"22,00","10,00","0,00",Y,305,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,TIMNUFINORIG,NUMBER,,,"22,00","10,00","0,00",Y,306,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,TIMCONTRATOVENDA,NUMBER,,,"22,00","10,00","0,00",Y,307,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,TIMORIGEM,CHAR,,,"2,00",,,Y,308,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,2,YES,NO,"0,00","2,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,TIMCONTRATOLTV,NUMBER,,,"22,00","10,00","0,00",Y,309,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,TIMNUNOTAMOD,NUMBER,,,"22,00","10,00","0,00",Y,310,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,DTEXTEMPK280,DATE,,,"7,00",,,Y,311,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"1,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,LATITUDE,VARCHAR2,,,"255,00",,,Y,312,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,255,YES,NO,"0,00","255,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,LONGITUDE,VARCHAR2,,,"255,00",,,Y,313,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,255,YES,NO,"0,00","255,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,CODPARCDESCARGAMDFE,NUMBER,,,"22,00","10,00","0,00",Y,314,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,CODDOCARRECAD,NUMBER,,,"22,00","5,00","0,00",Y,315,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,NUMDOCARRECAD,VARCHAR2,,,"30,00",,,Y,316,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,30,YES,NO,"0,00","30,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,PREMIACAOESTADUAL,VARCHAR2,,,"255,00",,,Y,317,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,255,YES,NO,"0,00","255,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,NFSEID,VARCHAR2,,,"50,00",,,Y,318,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,50,YES,NO,"0,00","50,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,CODPARCDEPO,NUMBER,,,"22,00","10,00","0,00",Y,319,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,VLRFETHAB,FLOAT,,,"22,00","126,00",,Y,320,,,"1,00",80,80,"0,00","680,00","1,00",30/10/2025 05:17,"10.741,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFCAB,CODCHECKOUT,NUMBER,,,"22,00","10,00","0,00",Y,321,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,BASEICMSAT,FLOAT,,,"22,00","126,00",,Y,322,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,VLRICMSAT,FLOAT,,,"22,00","126,00",,Y,323,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,DISDESAUTIMPEMB,CHAR,,,"1,00",,,Y,324,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,IDDESCPARCERIA,NUMBER,,,"22,00","19,00","0,00",Y,325,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,VLRDESCPARCERIA,NUMBER,,,"22,00","18,00","4,00",Y,326,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,CLIENTEIDPARCERIA,NUMBER,,,"22,00","19,00","0,00",Y,327,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,IDPONTUACAOPARCERIA,NUMBER,,,"22,00","19,00","0,00",Y,328,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,VALORDESONPISCOFINS,FLOAT,,,"22,00","126,00",,Y,329,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,NUNOTAORIGCORTE,NUMBER,,,"22,00","10,00","0,00",Y,330,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,BASEICMSSTFRETE,FLOAT,,,"22,00","126,00",,Y,331,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,ICMSSTFRETE,FLOAT,,,"22,00","126,00",,Y,332,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,VLRREPREDST,FLOAT,,,"22,00","126,00",,Y,333,,,"1,00",80,80,"0,00","57.920,00","1,00",30/10/2025 05:17,"5.017,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFCAB,CODINTERM,NUMBER,,,"22,00","10,00","0,00",Y,334,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,INTERMED,VARCHAR2,,,"1,00",,,Y,335,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,FISTEL,VARCHAR2,,,"11,00",,,Y,336,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,11,YES,NO,"0,00","11,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,NUMCSTC,NUMBER,,,"22,00","10,00","0,00",Y,337,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,QTDUSU,NUMBER,,,"22,00","10,00","0,00",Y,338,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,NUMTERMTEL,VARCHAR2,,,"13,00",,,Y,339,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,13,YES,NO,"0,00","13,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,TIPCLIENTESERVCOM,NUMBER,,,"22,00","5,00","0,00",Y,340,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,MD5MODCOMTEL,VARCHAR2,,,"32,00",,,Y,341,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,32,YES,NO,"0,00","32,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,INDNEGMODAL,CHAR,,,"1,00",,,Y,342,,,"1,00",30,30,"0,00","5.420,00","1,00",30/10/2025 05:17,"10.267,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,CODPARCRETIRADA,NUMBER,,,"22,00","5,00","0,00",Y,343,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_DUPLENV,VARCHAR2,,,"10,00",,,Y,344,,,"2,00",4E,53,"0,50","102.160,00","1,00",30/10/2025 05:17,"862,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_NUNOTANF,NUMBER,,,"22,00","10,00","0,00",Y,345,,,"63,00",C21C29,C3026363,"0,02","110.630,00","1,00",30/10/2025 05:17,"15,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_URGENCIA,VARCHAR2,,,"10,00",,,Y,346,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,10,YES,NO,"0,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_EMBARQUE,VARCHAR2,,,"100,00",,,Y,347,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,100,YES,NO,"0,00","100,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_DT_EMBARQUE,DATE,,,"7,00",,,Y,348,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"1,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_DT_CHEGADA_PORTO,DATE,,,"7,00",,,Y,349,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"1,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_DT_CHEGADA_FABRICA,DATE,,,"7,00",,,Y,350,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"1,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_DTENTREGAEFETIVA,DATE,,,"7,00",,,Y,351,,,"205,00",787A040E010101,787D0715010101,"0,00","88.580,00","1,00",30/10/2025 05:17,"2.220,00",,,YES,NO,"3,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_ESTRADATERRA,VARCHAR2,,,"10,00",,,Y,352,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,10,YES,NO,"0,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_QTDKMTERRA,FLOAT,,,"22,00","126,00",,Y,353,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_HRRECINI,DATE,,,"7,00",,,Y,354,,,"10,00",787A0608090101,787A0608090101,"0,10","110.770,00","1,00",30/10/2025 05:17,"1,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_HRRECFIN,DATE,,,"7,00",,,Y,355,,,"10,00",787A0608130101,787A0608130101,"0,10","110.770,00","1,00",30/10/2025 05:17,"1,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_RESTVEICULO,VARCHAR2,,,"100,00",,,Y,356,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,100,YES,NO,"0,00","100,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_CODTIPVENDAORIG,NUMBER,,,"22,00","10,00","0,00",Y,357,,,"55,00",80,C159,"0,00","140,00","55,00",30/10/2025 05:17,"10.795,00",,,YES,NO,"3,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFCAB,AD_IMPSALDO,VARCHAR2,,,"10,00",,,Y,358,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,10,YES,NO,"0,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_NUNOTATRANSF,NUMBER,,,"22,00","10,00","0,00",Y,359,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_DTENTREGAPREV,DATE,,,"7,00",,,Y,360,,,"440,00",787A041C010101,787D071F010101,"0,00","82.570,00","254,00",30/10/2025 05:17,"2.552,00",,,YES,NO,"3,00","0,00",,NO,YES,HEIGHT BALANCED,NO,NO,,,,
SATISTST,TGFCAB,AD_DTCOLETAEFETIVA,DATE,,,"7,00",,,Y,361,,,"230,00",787A0408010101,787D0715010101,"0,00","88.200,00","1,00",30/10/2025 05:17,"2.258,00",,,YES,NO,"3,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,NOTAPORPEDIDOPDV,CHAR,,,"1,00",,,N,362,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:17,"10.809,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_OBSINT,CLOB,,,"4.000,00",,,Y,363,,,"0,00",,,"0,00","102.430,00","0,00",30/10/2025 05:17,"5.452,00",CHAR_CS,4000,YES,NO,"11,00","0,00",,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_DTVENC,DATE,,,"7,00",,,Y,364,,,"348,00",77640101010101,787D0813010101,"0,00","99.210,00","1,00",30/10/2025 05:17,"1.157,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_VALPRECO,VARCHAR2,,,"10,00",,,Y,365,,,"2,00",4E,53,"0,00","78.500,00","2,00",30/10/2025 05:17,"2.959,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_CODCOMP,NUMBER,,,"22,00","5,00","0,00",Y,366,,,"6,00",C10F,C2022E,"0,17","110.100,00","1,00",30/10/2025 05:17,"68,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_PENDENTECOMISSAO,VARCHAR2,,,"10,00",,,Y,367,,,"2,00",4E,53,"0,00","72.870,00","2,00",30/10/2025 05:17,"3.522,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_NUNOTAORIG,NUMBER,,,"22,00","10,00","0,00",Y,368,,,"107.770,00",C107,C30D4C57,"0,00","210,00","1,00",30/10/2025 05:17,"10.788,00",,,YES,NO,"5,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,AD_USAVOLPALETE,VARCHAR2,,,"10,00",,,Y,369,,,"2,00",4E,53,"0,00","73.680,00","2,00",30/10/2025 05:17,"3.441,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_CALCPALETE,VARCHAR2,,,"100,00",,,Y,370,,,"1,00",4E,4E,"1,00","97.950,00","1,00",30/10/2025 05:17,"1.283,00",CHAR_CS,100,YES,NO,"2,00","100,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_NUNOTAPED,NUMBER,,,"22,00","10,00","0,00",Y,371,,,"156,00",C20816,C30D4F07,"0,01","110.510,00","1,00",30/10/2025 05:17,"27,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFCAB,SUMVLRIIOUTNOTA,NUMBER,,,"22,00","4,00","0,00",Y,372,,,"1,00",80,80,"0,00","8.720,00","1,00",30/10/2025 05:17,"9.937,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFCAB,SOMICMSNFENAC,NUMBER,,,"22,00","4,00","0,00",Y,373,,,"1,00",80,80,"0,00","8.880,00","1,00",30/10/2025 05:17,"9.921,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFCAB,AD_MOTEXCLUSAO,VARCHAR2,,,"100,00",,,Y,374,,,"82,00",2E,70656469646F20666569746F20696E636F72726574616D656E7465,"0,01","110.470,00","1,00",30/10/2025 05:17,"31,00",CHAR_CS,100,YES,NO,"2,00","100,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_IDFAT,NUMBER,,,"22,00","10,00","0,00",Y,375,,,"12.687,00",C105,C30D2003,"0,00","2.500,00","254,00",30/10/2025 05:17,"10.559,00",,,YES,NO,"5,00","0,00",,NO,YES,HEIGHT BALANCED,NO,NO,,,,
SATISTST,TGFCAB,AD_ENVRELMAPA,VARCHAR2,,,"10,00",,,Y,376,,,"1,00",53,53,"1,00","98.120,00","1,00",30/10/2025 05:17,"1.266,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_VALUSUCONF,VARCHAR2,,,"10,00",,,Y,377,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,10,YES,NO,"0,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_QTDPALETE,FLOAT,,,"22,00","126,00",,Y,378,,,"509,00",80,C203014E,"0,00","76.850,00","254,00",30/10/2025 05:17,"3.124,00",,,YES,NO,"2,00","0,00",,NO,YES,HEIGHT BALANCED,NO,NO,,,,
SATISTST,TGFCAB,AD_DTVENCORIG,VARCHAR2,,,"200,00",,,Y,379,,,"1.234,00",3120706172632E202D2030312F30312F32303234,3920706172632E202D2031302F31322F32303232202D2031302F31322F32303232202D2031352F31322F32303232202D2031352F31322F32303232202D203135,"0,00","65.590,00","254,00",30/10/2025 05:17,"4.250,00",CHAR_CS,200,YES,NO,"11,00","200,00",B,NO,YES,HEIGHT BALANCED,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_DTVENCIMENT,VARCHAR2,,,"200,00",,,Y,380,,,"192,00",3120706172632E202D2030312F30352F32303232,3920706172632E202D2030392F30352F32303232202D2030372F30362F32303232202D2030362F30372F32303232202D2030352F30382F32303232202D203035,"0,01","100.300,00","1,00",30/10/2025 05:17,"1.048,00",CHAR_CS,200,YES,NO,"5,00","200,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,SOMPISCOFNFENAC,NUMBER,,,"22,00","4,00","0,00",Y,381,,,"1,00",80,80,"0,00","8.880,00","1,00",30/10/2025 05:17,"9.921,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFCAB,STATUSCFE,CHAR,,,"1,00",,,Y,382,,,"1,00",4E,4E,"0,00","38.340,00","1,00",30/10/2025 05:17,"6.975,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_LIBERADO,VARCHAR2,,,"10,00",,,Y,383,,,"2,00",4E,53,"0,00","2.180,00","2,00",30/10/2025 05:17,"10.591,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_OBSINTERNA,VARCHAR2,,,"4.000,00",,,Y,384,,,"3.926,00",0A2E,95204661747572617220646F2070656469646F206DE3652031343038202843616D70616E68612046656368612073616672612049290A95205661692073657220,"0,00","75.900,00","254,00",30/10/2025 05:17,"3.219,00",CHAR_CS,4000,YES,NO,"22,00","4.000,00",B,NO,YES,HEIGHT BALANCED,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_FEEDBACK,VARCHAR2,,,"10,00",,,Y,385,,,"1,00",31,31,"1,00","107.010,00","1,00",30/10/2025 05:17,"377,00",CHAR_CS,10,YES,NO,"2,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_OBSERVACAOOC,VARCHAR2,,,"4.000,00",,,Y,386,,,"0,00",,,"0,00","110.780,00","0,00",30/10/2025 05:17,,CHAR_CS,4000,YES,NO,"0,00","4.000,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFCAB,AD_OBSFEEDBACK,VARCHAR2,,,"4.000,00",,,Y,387,,,"52,00",31382F31322F32303233,72656365626964612070656C6F206A6FE36F207669746F7220656D2062617272656972617320636F6D207375636573736F,"0,02","110.420,00","1,00",30/10/2025 05:17,"36,00",CHAR_CS,4000,YES,NO,"2,00","4.000,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
