PARCEIRO;CODPARC;NUMNOTA;NUNOTA;DTNEG;VLRTOT;VLRUNIT;AD_CONTRATO;QTDNEG;TOTAL;DESCRPROD;EMPRESA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;73018;4100;02/02/2024 00:00;8.957,85;8.957,85;;1,00;8.957,85;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
197 - EBENEZER COMERCIO DE CEREAIS LTDA;197;5133;4095;02/02/2024 00:00;78.720,50;1,45;;54.290,00;78.720,50;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
210 - SANKHYA JIVA TECNOLOGIA E INOVACAO LTDA;210;302264;4091;02/02/2024 00:00;3.459,78;3.459,78;;1,00;3.459,78;SUPORTE TECNICO;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
230 - SERGIO ANTONIO DOS SANTOS 08145439876;230;16;4097;02/02/2024 00:00;3.000,00;3.000,00;;1,00;3.000,00;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
243 - EQUILIBRIO SAUDE AMBIENTAL LTDA;243;43289;6532;02/02/2024 00:00;600,00;600,00;;1,00;600,00;SERVIÇO TOMADOS;Marcos tubertino de Souza
344 - SVS TRANSPORTADORA LTDA;344;12;4098;02/02/2024 00:00;5.611,50;5.611,50;;1,00;5.611,50;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
344 - SVS TRANSPORTADORA LTDA;344;13;4099;02/02/2024 00:00;2.475,00;2.475,00;;1,00;2.475,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
451 - VISAO CONSULTORIA E ASSESSORIA CONTABIL LTDA;451;202415;6531;02/02/2024 00:00;375,00;375,00;;1,00;375,00;SERVIÇO TOMADOS;Marcos tubertino de Souza
460 - VASCONCELOS INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LTDA.;460;1593100;6566;02/02/2024 00:00;2.113,50;2.113,50;;1,00;2.113,50;COMPRAS-SUPERMERCADO;Marcos Tubertino de Souza
503 - ROCHA MADEIRAS LTDA;503;3787;6584;02/02/2024 00:00;948,82;948,82;;1,00;948,82;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
145 - TRANSPANORAMA TRANSPORTES S.A.;145;73275;4117;05/02/2024 00:00;6.187,42;6.187,42;;1,00;6.187,42;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
196 - PADARIA E LANCHONETE SAO BENEDITO LTDA;196;418;4118;05/02/2024 00:00;558,40;558,40;;1,00;558,40;PRODUTO CONSUMO TRIBUTADO INTEG.;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
197 - EBENEZER COMERCIO DE CEREAIS LTDA;197;5149;4115;05/02/2024 00:00;42.818,50;1,45;;29.530,00;42.818,50;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;3201;4104;05/02/2024 00:00;11.400,00;11.400,00;;1,00;11.400,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;3202;4105;05/02/2024 00:00;472,60;472,60;;1,00;472,60;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;3203;4106;05/02/2024 00:00;475,00;475,00;;1,00;475,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;3200;4103;05/02/2024 00:00;11.342,40;11.342,40;;1,00;11.342,40;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
231 - JEFERSON MAX SOUSA;231;9;4102;05/02/2024 00:00;2.675,00;2.675,00;;1,00;2.675,00;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
304 - IMPERADOR COMERCIO DE CEREAIS LTDA;304;15022;4111;05/02/2024 00:00;85.995,00;1,75;;49.140,00;85.995,00;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
304 - IMPERADOR COMERCIO DE CEREAIS LTDA;304;15019;4107;05/02/2024 00:00;87.692,50;1,75;;50.110,00;87.692,50;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
304 - IMPERADOR COMERCIO DE CEREAIS LTDA;304;15023;4113;05/02/2024 00:00;85.855,00;1,75;;49.060,00;85.855,00;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
32 - LUIZ HENRIQUE ALVES REZENDE;32;202443;4121;06/02/2024 00:00;60,00;60,00;;1,00;60,00;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
114 - SAGAGEL INDUSTRIA E COMERCIO IMPORTACAO E EXPORTACAO LTDA;114;202422;4134;06/02/2024 00:00;2.676,80;2.676,80;;1,00;2.676,80;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
114 - SAGAGEL INDUSTRIA E COMERCIO IMPORTACAO E EXPORTACAO LTDA;114;2024021;4133;06/02/2024 00:00;11.140,80;11.140,80;;1,00;11.140,80;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
114 - SAGAGEL INDUSTRIA E COMERCIO IMPORTACAO E EXPORTACAO LTDA;114;2024020;4132;06/02/2024 00:00;10.651,91;10.651,91;;1,00;10.651,91;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
207 - MB RONDAS SERVIÇOS EIRELI;207;20243;4122;06/02/2024 00:00;100,00;100,00;;1,00;100,00;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
210 - SANKHYA JIVA TECNOLOGIA E INOVACAO LTDA;210;14802;4123;06/02/2024 00:00;540,00;540,00;;1,00;540,00;SUPORTE TECNICO;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
210 - SANKHYA JIVA TECNOLOGIA E INOVACAO LTDA;210;14809;4124;06/02/2024 00:00;947,76;947,76;;1,00;947,76;SUPORTE TECNICO;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
217 - GIOVANNI MANGIA GOUVEA 05774123618;217;186;4131;06/02/2024 00:00;268,17;268,17;;1,00;268,17;CONSULTORIA;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
243 - EQUILIBRIO SAUDE AMBIENTAL LTDA;243;43292;4130;06/02/2024 00:00;420,00;420,00;;1,00;420,00;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
304 - IMPERADOR COMERCIO DE CEREAIS LTDA;304;15025;4128;06/02/2024 00:00;85.330,00;1,75;;48.760,00;85.330,00;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
304 - IMPERADOR COMERCIO DE CEREAIS LTDA;304;15024;4126;06/02/2024 00:00;85.592,50;1,75;;48.910,00;85.592,50;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
311 - CAMPONESA CAFE INDUSTRIA, COMERCIO E EXPORTACAO LTDA;311;52;4163;06/02/2024 00:00;12.716,60;12.716,60;;1,00;12.716,60;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
311 - CAMPONESA CAFE INDUSTRIA, COMERCIO E EXPORTACAO LTDA;311;53;4164;06/02/2024 00:00;12.677,60;12.677,60;;1,00;12.677,60;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
311 - CAMPONESA CAFE INDUSTRIA, COMERCIO E EXPORTACAO LTDA;311;50;4161;06/02/2024 00:00;12.776,40;12.776,40;;1,00;12.776,40;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
311 - CAMPONESA CAFE INDUSTRIA, COMERCIO E EXPORTACAO LTDA;311;51;4162;06/02/2024 00:00;12.755,60;12.755,60;;1,00;12.755,60;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
311 - CAMPONESA CAFE INDUSTRIA, COMERCIO E EXPORTACAO LTDA;311;49;4160;06/02/2024 00:00;13.028,60;13.028,60;;1,00;13.028,60;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
329 - NORI ARMAZENAGEM DE CEREAIS LTDA;329;872;4135;06/02/2024 00:00;4.098,36;4.098,36;;1,00;4.098,36;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
332 - AGRODALY;332;20240009;4119;06/02/2024 00:00;3.500,00;3.500,00;;1,00;3.500,00;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
501 - ROCHA CAMPOS ALTOS LTDA;501;917;6583;06/02/2024 00:00;2.289,00;2.289,00;;1,00;2.289,00;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
684 - KE COMERCIO DE GAS E TRANSPORTES LTDA;684;1281;6580;06/02/2024 00:00;200,00;200,00;;1,00;200,00;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
684 - KE COMERCIO DE GAS E TRANSPORTES LTDA;684;1279;6582;06/02/2024 00:00;100,00;100,00;;1,00;100,00;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
684 - KE COMERCIO DE GAS E TRANSPORTES LTDA;684;1280;6581;06/02/2024 00:00;200,00;200,00;;1,00;200,00;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
145 - TRANSPANORAMA TRANSPORTES S.A.;145;73469;4159;07/02/2024 00:00;6.269,90;6.269,90;;1,00;6.269,90;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;73471;4158;07/02/2024 00:00;6.269,66;6.269,66;;1,00;6.269,66;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
197 - EBENEZER COMERCIO DE CEREAIS LTDA;197;5163;4145;07/02/2024 00:00;52.490,00;1,45;;36.200,00;52.490,00;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
197 - EBENEZER COMERCIO DE CEREAIS LTDA;197;5162;4144;07/02/2024 00:00;49.952,50;1,45;;34.450,00;49.952,50;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
245 - BRASIL CLOUD SERVICOS DE COMPUTACAO EM NUVEM LTDA;245;12318;4149;07/02/2024 00:00;87,00;87,00;;1,00;87,00;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
373 - EPOKA - TRANSPORTES RODOVIARIOS LTDA.;373;3939;4141;07/02/2024 00:00;934,38;934,38;;1,00;887,66;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
373 - EPOKA - TRANSPORTES RODOVIARIOS LTDA.;373;3937;4137;07/02/2024 00:00;999,05;999,05;;1,00;949,10;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
519 - LED MATERIAL ELETRICO LTDA;519;1244;6585;07/02/2024 00:00;205,00;205,00;;1,00;205,00;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
742 - HIDRAULETRO MATERAIS DE CONSTRUCAO LTDA;742;14;6593;07/02/2024 00:00;97,50;97,50;;1,00;97,50;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
145 - TRANSPANORAMA TRANSPORTES S.A.;145;73573;4169;08/02/2024 00:00;5.279,81;5.279,81;;1,00;5.279,81;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
197 - EBENEZER COMERCIO DE CEREAIS LTDA;197;5165;4151;08/02/2024 00:00;43.456,50;1,45;;29.970,00;43.456,50;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;3214;4171;08/02/2024 00:00;11.522,05;11.522,05;;1,00;11.522,05;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;3215;4172;08/02/2024 00:00;11.808,00;11.808,00;;1,00;11.808,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;3216;4173;08/02/2024 00:00;735,45;735,45;;1,00;735,45;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;3217;4170;08/02/2024 00:00;492,00;492,00;;1,00;492,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
234 - CMA - CONSULTORIA, METODOS, ASSESSORIA E MERCANTIL S.A.;234;2024189;4153;08/02/2024 00:00;951,79;951,79;;1,00;951,79;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
238 - 28.574.829 ALEXANDRE DANNEMANN PIRES;238;202437;4155;08/02/2024 00:00;1.660,00;1.660,00;;1,00;1.660,00;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
304 - IMPERADOR COMERCIO DE CEREAIS LTDA;304;15028;4165;08/02/2024 00:00;86.100,00;1,75;;49.200,00;86.100,00;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
304 - IMPERADOR COMERCIO DE CEREAIS LTDA;304;15029;4166;08/02/2024 00:00;85.802,50;1,75;;49.030,00;85.802,50;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
330 - ALBANO DE AZEVEDO E SOUZA & CIA LTDA;330;110891;4194;08/02/2024 00:00;963,33;5,82;;165,59;4.600,77;COMBUSTIVEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
330 - ALBANO DE AZEVEDO E SOUZA & CIA LTDA;330;110891;4194;08/02/2024 00:00;3.624,44;5,83;;622,17;4.600,77;COMBUSTIVEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
330 - ALBANO DE AZEVEDO E SOUZA & CIA LTDA;330;110891;4194;08/02/2024 00:00;13,00;13,00;;1,00;4.600,77;COMBUSTIVEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
334 - ZOOMAGRI DO BRASIL LTDA;334;87;4156;08/02/2024 00:00;14.906,10;14.906,10;;1,00;14.458,92;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
337 - ANALISAR SEMENTES LTDA;337;3318;4157;08/02/2024 00:00;978,00;978,00;;1,00;978,00;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
373 - EPOKA - TRANSPORTES RODOVIARIOS LTDA.;373;3938;4150;08/02/2024 00:00;805,91;805,91;;1,00;765,61;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
457 - JOSUE FERNANDO FAUSTINO;457;12;6587;08/02/2024 00:00;1.020,00;1.020,00;;1,00;1.020,00;SERVIÇO TOMADOS;Marcos tubertino de Souza
458 - JOSE EURIPEDES ALVES;458;12;6586;08/02/2024 00:00;2.295,00;2.295,00;;1,00;2.295,00;SERVIÇO TOMADOS;Marcos tubertino de Souza
459 - DAVI DA SILVA RIBEIRO;459;10;6589;08/02/2024 00:00;1.020,00;1.020,00;;1,00;1.020,00;SERVIÇO TOMADOS;Marcos tubertino de Souza
145 - TRANSPANORAMA TRANSPORTES S.A.;145;73726;4188;09/02/2024 00:00;6.672,60;6.672,60;;1,00;6.672,60;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;73747;4189;09/02/2024 00:00;6.489,45;6.489,45;;1,00;6.489,45;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;73751;4190;09/02/2024 00:00;6.550,50;6.550,50;;1,00;6.550,50;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
197 - EBENEZER COMERCIO DE CEREAIS LTDA;197;5180;4176;09/02/2024 00:00;57.565,00;1,45;;39.700,00;57.565,00;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
197 - EBENEZER COMERCIO DE CEREAIS LTDA;197;5178;4174;09/02/2024 00:00;57.028,50;1,45;;39.330,00;57.028,50;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
197 - EBENEZER COMERCIO DE CEREAIS LTDA;197;5179;4175;09/02/2024 00:00;58.638,00;1,45;;40.440,00;58.638,00;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
304 - IMPERADOR COMERCIO DE CEREAIS LTDA;304;15035;4182;11/02/2024 00:00;82.827,50;1,75;;47.330,00;82.827,50;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
110 - COOPERATIVA AGRO PECUARIA DE PATROCINIO LTDA;110;126408;6597;12/02/2024 00:00;116,00;116,00;;1,00;116,00;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
145 - TRANSPANORAMA TRANSPORTES S.A.;145;73970;4191;12/02/2024 00:00;12.295,00;12.295,00;;1,00;12.295,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;3221;4193;12/02/2024 00:00;11.122,55;11.122,55;;1,00;11.122,55;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;3222;4192;12/02/2024 00:00;709,95;709,95;;1,00;709,95;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
385 - ABDALA DAGUER NETO;385;211;4186;12/02/2024 00:00;73.770,00;1,50;;49.180,00;73.770,00;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
760 - HORTSOY COMERCIO E REPRESENTACOES LTDA;760;26547;6604;12/02/2024 00:00;1.040,00;1.040,00;;1,00;1.040,00;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
760 - HORTSOY COMERCIO E REPRESENTACOES LTDA;760;26548;6601;12/02/2024 00:00;540,00;540,00;;1,00;540,00;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
78 - CELIO RIBEIRO BORGES;78;4820;4207;14/02/2024 00:00;60,00;60,00;;1,00;60,00;PRODUTO CONSUMO ST;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;74120;4211;14/02/2024 00:00;6.872,40;6.872,40;;1,00;6.872,40;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;74118;4210;14/02/2024 00:00;2.944,00;2.944,00;;1,00;2.944,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;74122;4212;14/02/2024 00:00;2.944,00;2.944,00;;1,00;2.944,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;74124;4213;14/02/2024 00:00;6.887,12;6.887,12;;1,00;6.887,12;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
197 - EBENEZER COMERCIO DE CEREAIS LTDA;197;5190;4198;14/02/2024 00:00;77.357,50;1,45;;53.350,00;77.357,50;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
197 - EBENEZER COMERCIO DE CEREAIS LTDA;197;5189;4197;14/02/2024 00:00;77.473,50;1,45;;53.430,00;77.473,50;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
210 - SANKHYA JIVA TECNOLOGIA E INOVACAO LTDA;210;304984;4196;14/02/2024 00:00;2.000,00;2.000,00;;1,00;2.000,00;SUPORTE TECNICO;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
269 - IBIA GAS LTDA;269;1983;4195;14/02/2024 00:00;220,00;220,00;;1,00;220,00;COMBUSTIVEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
385 - ABDALA DAGUER NETO;385;213;4205;14/02/2024 00:00;72.030,00;1,50;;48.020,00;72.030,00;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
385 - ABDALA DAGUER NETO;385;212;4199;14/02/2024 00:00;71.040,00;1,50;;47.360,00;71.040,00;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
415 - MERCANTIL GOMES LTDA;415;12899;6612;14/02/2024 00:00;205,29;205,29;;1,00;205,29;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
814 - BALDONI MATERIAIS DE CONSTRUCAO LTDA;814;842;6954;14/02/2024 00:00;890,00;890,00;;1,00;890,00;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
311 - CAMPONESA CAFE INDUSTRIA, COMERCIO E EXPORTACAO LTDA;311;54;4215;15/02/2024 00:00;12.787,20;12.787,20;;1,00;12.787,20;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
311 - CAMPONESA CAFE INDUSTRIA, COMERCIO E EXPORTACAO LTDA;311;55;4214;15/02/2024 00:00;12.965,40;12.965,40;;1,00;12.965,40;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
460 - VASCONCELOS INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LTDA.;460;1598547;6607;15/02/2024 00:00;1.972,60;1.972,60;;1,00;1.972,60;COMPRAS-SUPERMERCADO;Marcos tubertino de Souza
498 - RS SOLUCOES TECNOLOGICAS LTDA;498;2024280;4622;15/02/2024 00:00;1.058,00;1.058,00;;1,00;1.058,00;SERVIÇO TOMADOS;GRAOS DE OURO TRANSPORTES LTDA
571 - HS ARTEFATOS & COMERCIO LTDA;571;1239;6598;15/02/2024 00:00;3.325,00;3.325,00;;1,00;3.325,00;USO E CONSUMO-FAZENDA;Marcos tubertino de Souza
46 - MART MINAS DISTRIBUICAO LTDA;46;96497;6985;16/02/2024 00:00;2.900,32;2.900,32;;1,00;2.900,32;COMPRAS-SUPERMERCADO;Marcos tubertino de Souza
64 - JOAO PAULO MARTINS DE PAIVA;64;390;6668;16/02/2024 00:00;44.305,80;44.305,80;;1,00;44.305,80;MILHO;Marcos tubertino de Souza
64 - JOAO PAULO MARTINS DE PAIVA;64;389;6667;16/02/2024 00:00;44.100,00;44.100,00;;1,00;44.100,00;MILHO;Marcos tubertino de Souza
64 - JOAO PAULO MARTINS DE PAIVA;64;388;6666;16/02/2024 00:00;44.100,00;44.100,00;;1,00;44.100,00;MILHO;Marcos tubertino de Souza
76 - UNICA PROMOTIONAL E ENTERTAINMENT LTDA;76;656;4225;16/02/2024 00:00;1.745,00;17,45;;100,00;1.745,00;BONES DIVERSOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;74401;4234;16/02/2024 00:00;8.799,67;8.799,67;;1,00;8.799,67;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
145 - TRANSPANORAMA TRANSPORTES S.A.;145;74404;4235;16/02/2024 00:00;7.555,47;7.555,47;;1,00;7.555,47;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
197 - EBENEZER COMERCIO DE CEREAIS LTDA;197;5210;4230;16/02/2024 00:00;51.808,50;1,45;;35.730,00;51.808,50;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
197 - EBENEZER COMERCIO DE CEREAIS LTDA;197;5211;4229;16/02/2024 00:00;65.554,50;1,45;;45.210,00;65.554,50;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
256 - ERNANE SOUZA DIAS 09274171625;256;202429;4208;16/02/2024 00:00;400,00;400,00;;1,00;400,00;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
304 - IMPERADOR COMERCIO DE CEREAIS LTDA;304;15063;4216;16/02/2024 00:00;84.000,00;1,75;;48.000,00;84.000,00;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
304 - IMPERADOR COMERCIO DE CEREAIS LTDA;304;15061;4218;16/02/2024 00:00;83.125,00;1,75;;47.500,00;83.125,00;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
304 - IMPERADOR COMERCIO DE CEREAIS LTDA;304;15062;4217;16/02/2024 00:00;83.335,00;1,75;;47.620,00;83.335,00;TRIGO EM GRAOS A GRANEL;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
311 - CAMPONESA CAFE INDUSTRIA, COMERCIO E EXPORTACAO LTDA;311;57;4257;16/02/2024 00:00;12.960,00;12.960,00;;1,00;12.960,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
311 - CAMPONESA CAFE INDUSTRIA, COMERCIO E EXPORTACAO LTDA;311;58;4258;16/02/2024 00:00;12.857,40;12.857,40;;1,00;12.857,40;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
311 - CAMPONESA CAFE INDUSTRIA, COMERCIO E EXPORTACAO LTDA;311;56;4256;16/02/2024 00:00;12.825,00;12.825,00;;1,00;12.825,00;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
318 - ALEX ANDREI OTONI CPF:787.730.326-20;318;202426;4222;16/02/2024 00:00;500,00;500,00;;1,00;500,00;SERVIÇO TOMADOS;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;3245;4259;19/02/2024 00:00;12.191,80;12.191,80;;1,00;12.191,80;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;3248;4262;19/02/2024 00:00;748,20;748,20;;1,00;748,20;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;3247;4261;19/02/2024 00:00;11.853,40;11.853,40;;1,00;11.853,40;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;3249;4263;19/02/2024 00:00;720,90;720,90;;1,00;720,90;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
204 - W3 SERVICOS DE TRANSPORTES LTDA;204;3246;4260;19/02/2024 00:00;11.294,10;11.294,10;;1,00;11.294,10;SERVICO DE TRANSPORTE;OURO INDUSTRIA E COMERCIO DE ALIM LTDA
