"ANOPROCESSO";"CHAVE";"DSHABILITACAO";"DTABERTURA";"DTHABILITACAO";"DTHOMOLOGACAO";"DTJULGAMENTO";"EMPRESA";"MODALIDADE";"OBJETO";"PROCESSO";"SITUACAO";"SOLICITANTE";"VALORLICITACAO"
"2026";"";"EMPRESA HABILITADA CONFORME PROCESSO CONDUZIDO NA PLATAFORMA COMPRASNET.";"2026-02-10 15:00:00.0";"";"";"";"Ag. Reg. dos Serv. Saneamento Básico de Uberlândia";"COMPRA DIRETA";"Contratação de empresa especializada na prestação de serviços de emissão, sob demanda, de novos certificados digitais (e-CPF, bem como as suas renovações, e a renovação da validade do certificado digital tipo E-CNPJ da ARESAN.";"4";"Concluído";"AG. DE REGULAÇÃO DOS SERV. DE SAN. BÁSIC";""
"2026";"";"";"2026-01-27 00:00:00.0";"2026-01-27 00:00:00.0";"2026-02-02 00:00:00.0";"2026-01-27 00:00:00.0";"Ag. Reg. dos Serv. Saneamento Básico de Uberlândia";"INEXIGIBILIDADE";"Contratação da prestação de serviços de assessoria técnica especializada, de natureza continuada, para o desenvolvimento e execução das atividades de regulação de serviços de saneamento básico exercidas pela Agência de Regulação dos Serviços de Saneamento Básico de Uberlândia ¿ ARESAN UBERLÂNDIA, no âmbito territorial de sua atuação.";"3";"Concluído";"AG. DE REGULAÇÃO DOS SERV. DE SAN. BÁSIC";"R$ 226.080,0"
"2026";"";"Os atos referentes ao processo licitatório estão em anexo.";"2026-06-08 09:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PREGÃO ELETRÔNICO";"Contratação de empresa para aquisição de areia média lavada, brita nº 0 e brita nº 1, a serem utilizados pelas equipes das obras, manutenções e reparos nas redes de drenagens. Maiores informações anexas ao edital que está disponível no site de Compras Gov - www.gov.br/compras/pt-br. ";"78";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"Os atos referentes ao processo licitatório estão em anexo.";"2026-06-08 00:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PREGÃO ELETRÔNICO";"Aquisição de postes de eucalipto tratado para construção de cerca paraguaia em Áreas de Preservação Permanente (APP) no âmbito do Programa Buriti. Maiores informações anexas ao edital que está disponível no site de Compras Gov - www.gov.br/compras/pt-br. ";"77";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-05-26 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(COMPRASGOV N° 49/2026): Aquisição de 04 (quatro) radiocomunicadores portáteis (rádios transceptores tipo HT) destinados ao Programa Buriti ¿ DMAE, para apoio às atividades de campo e demais demandas operacionais conforme Termo de Referência. ";"76";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-05-25 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Nº COMPRASGOV: 47/26).Contratação exclusiva de ME, EPP ou equiparadas para aquisição de corante líquido para o Núcleo de Vistoria e Fiscalizações PREMEND. ";"71";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"Os atos referentes ao processo licitatório estão em anexo.";"2026-05-29 09:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PREGÃO ELETRÔNICO";"Contratação de empresa para aquisição de alicate prensa terminal 380 mm. Maiores informações anexas ao edital que está disponível no site de Compras Gov - www.gov.br/compras/pt-br. ";"70";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-05-25 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Comprasgov: 46/26). Contratação exclusiva de ME, EPP ou equiparadas para prestação de serviços de recarga, manutenção e inspeção de extintores de incêndio, conforme o Termo de Referência.";"69";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-05-19 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"INEXIGIBILIDADE";"Nº COMPRASGOV:42/26).Contratação exclusiva de ME, EPP ou equiparadas para aquisição de persiana blackout conforme especificações, quantidades e exigências estabelecidas no Termo de Referência.  ";"68";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-05-19 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"INEXIGIBILIDADE";"Nº COMPRASGOV:42/26).Contratação exclusiva de ME, EPP ou equiparadas para aquisição de persiana blackout conforme especificações, quantidades e exigências estabelecidas no Termo de Referência.  ";"68";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"Os atos referentes ao processo licitatório estão em anexo.";"2026-05-28 09:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PREGÃO ELETRÔNICO";"Contratação para aquisição de uniformes. Maiores informações anexas ao edital que está disponível no site de Compras Gov - www.gov.br/compras/pt-br";"66";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-05-21 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(COMPRASGOV Nº 40/2026). Contratação exclusiva de ME, EPP ou equiparadas para aquisição de masseira plástica em polietileno. ";"65";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-05-21 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Nº COMPRASGOV: 41/26). Contratação exclusiva de ME, EPP ou equiparadas para aquisição de manta geotêxtil de poliéster, conforme especificações, quantidades e exigências estabelecidas no Termo de Referência. ";"64";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"Os atos referentes ao processo licitatório estão em anexo.

";"2026-05-29 09:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PREGÃO ELETRÔNICO";"Contratação de empresa para fornecimento de blocos de concreto. Maiores informações anexas ao edital que está disponível no site de Compras Gov - www.gov.br/compras/pt-br. ";"63";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-05-20 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Nº COMPRASGOV: 43/26). Contratação exclusiva de ME, EPP ou equiparadas para aquisição de itens de manutenção para máquinas motorizadas de 2 tempos (roçadeiras e similares) das marcas Stihl, Husqvarna e Branco, conforme Termo de Referência. ";"62";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-05-22 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Comprasgov: 45/26). Contratação exclusiva de ME, EPP ou equiparadas para aquisição de 25 (vinte e cinco) cadeados de 50 mm e 65 (sessenta e cinco) cadeados de 35 mm. Conforme o Termo de Referência.";"61";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-05-18 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Nº COMPRASGOV: 37/26). Contratação exclusiva de ME, EPP ou equiparadas para aquisição de utensílios de registro de gás, conforme especificações, quantidades e exigências estabelecidas no Termo de Referência. ";"60";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-05-15 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Nº COMPRASGOV: 36/26).  Contratação exclusiva de ME, EPP ou equiparadas para Aquisição de Bombas de Amostragem, conforme especificações, quantidades e exigências estabelecidas no Termo de Referência. ";"59";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-05-19 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Comprasgov: 39/2026). Contratação exclusiva de ME, EPP ou equiparadas para prestação de SERVIÇO DE MANUTENÇÃO DE PORTÕES DE CANCELAS COM E FORNECIMENTO DE PEÇAS, conforme Termo de Referência. ";"58";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"Os atos referentes ao processo licitatório estão em anexo.
";"2026-05-27 09:00:00.0";"";"";"2026-05-27 00:00:00.0";"Departamento Municipal de Agua e Esgoto";"PREGÃO ELETRÔNICO";"Contratação de empresa para aquisição de estação total eletrônica. Maiores informações anexas ao edital que está disponível no site de Compras Gov - www.gov.br/compras/pt-br.   ";"57";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-05-18 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(COMPRASGOV Nº 38/2026). Contratação exclusiva de ME, EPP ou equiparadas para aquisição de drone asa rotativa, exigências estabelecidas no Termo de Referência.";"56";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"Os atos referentes ao processo licitatório estão em anexo.

";"2026-05-28 09:00:00.0";"";"";"2026-05-28 00:00:00.0";"Departamento Municipal de Agua e Esgoto";"PREGÃO ELETRÔNICO";"Contratação para aquisição de grelhas. Maiores informações anexas ao edital que está disponível no site de Compras Gov - www.gov.br/compras/pt-br. ";"55";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-05-12 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Compragov: 34/26). Contratação exclusiva de ME, EPP ou equiparadas para fornecimento de aparelhos de ar-condicionado, conforme condições e exigências estabelecidas no Termo de Referência. ";"54";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"Os atos referentes ao processo licitatório estão em anexo.

";"2026-05-21 09:00:00.0";"";"";"2026-05-21 00:00:00.0";"Departamento Municipal de Agua e Esgoto";"PREGÃO ELETRÔNICO";"Contratação de empresa especializada para aquisição de ferramentas eletromecânicas e materiais elétricos. Maiores informações anexas ao edital que está disponível no site de Compras Gov - www.gov.br/compras/pt-br. ";"53";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-05-12 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Comprasgov: 35/2026). Contratação exclusiva de ME, EPP ou equiparadas para Aquisição de produtos para o posto lavador, conforme condições e exigências estabelecidas no Termo de Referência. ";"52";"Concluído";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"Os atos referentes ao processo licitatório estão em anexo.
";"2026-05-20 09:00:00.0";"";"";"2026-05-20 00:00:00.0";"Departamento Municipal de Agua e Esgoto";"PREGÃO ELETRÔNICO";"Contratação de empresa para a prestação de serviço comum de engenharia de hora-máquina com operador visando o trabalho de conservação de solo (terraceamento, barraginhas de contenção de água pluvial) e de readequação de estradas (da porteira para dentro da propriedade) nas áreas de atuação do Programa Buriti. Maiores informações anexas ao edital que está disponível no site de Compras Gov - www.gov.br/compras/pt-br.   ";"51";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-05-11 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Comprasgov: 33/26). Contratação exclusiva de ME, EPP ou equiparadas para aquisição de desengraxante, conforme especificações no Termo de Referência. ";"50";"Concluído";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-05-12 08:00:00.0";"";"2026-05-11 00:00:00.0";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"Visando a contratação de empresa especializada na prestação de serviços de organização, planejamento e realização de concurso público, com elaboração, impressão, aplicação de provas objetivas e práticas e testes físicos, conforme Termo de Referência.";"48";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";"R$ 737.440,0"
"2026";"";"Os atos referentes ao processo licitatório estão em anexo.

";"2026-05-14 09:00:00.0";"";"";"2026-05-14 00:00:00.0";"Departamento Municipal de Agua e Esgoto";"PREGÃO ELETRÔNICO";"Contratação de empresa especializada para aquisição de motores elétricos trifásicos. Maiores informações anexas ao edital que está disponível no site de Compras Gov - www.gov.br/compras/pt-br.   ";"47";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"Os atos referentes ao processo licitatório estão em anexo.";"2026-05-18 09:00:00.0";"2026-05-19 00:00:00.0";"2026-05-19 00:00:00.0";"2026-05-18 00:00:00.0";"Departamento Municipal de Agua e Esgoto";"PREGÃO ELETRÔNICO";"Contratação de empresa para fornecimento nitrato de cálcio em solução, com fornecimento de bombas dosadoras e sensores de monitoramento de gás. Maiores informações anexas ao edital que está disponível no site de Compras Gov - www.gov.br/compras/pt-br.    ";"46";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";"R$ 1.320.000,0"
"2026";"";"";"2026-05-04 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Nº COMPRASGOV: 31/2026). Contratação exclusiva de ME, EPP ou equiparadas para Aquisição de herbicidas de uso não agrícola (NA) e adjuvante, conforme especificações, quantidades e exigências estabelecidas no Termo de Referência.";"45";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-05-11 08:00:00.0";"";"2026-04-24 00:00:00.0";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"( Comprasgov: 32/26). Aquisição de SERVIÇO DE CHAVEIRO, conforme condições e exigências estabelecidas no Termo de Referência.";"44";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";"R$ 89.750,0"
"2026";"";"";"2026-04-30 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Nº COMPRASGOV: 29/2026). Contratação exclusiva de ME, EPP ou equiparadaspara aquisição de 03 (três) placas padrão Mercosul, conforme especificações, quantidades e exigências estabelecidas no Termo de Referência. ";"43";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-04-30 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Nº COMPRASGOV: 28/2026). Contratação exclusiva de ME, EPP ou equiparadas para aquisição de ventiladores conforme especificações, quantidades e exigências estabelecidas no Termo de Referência. ";"42";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"Os atos referentes ao processo licitatório estão em anexo.";"2026-05-12 09:00:00.0";"";"";"2026-05-12 00:00:00.0";"Departamento Municipal de Agua e Esgoto";"PREGÃO ELETRÔNICO";"Contratação para aquisição de brindes. Maiores informações anexas ao edital que está disponível no site de Compras Gov - www.gov.br/compras/pt-br. ";"41";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-04-29 09:00:00.0";"";"2026-04-28 00:00:00.0";"";"Departamento Municipal de Agua e Esgoto";"INEXIGIBILIDADE";"Fornecimento de reagentes e componentes para uso nos analisadores de processo dos parâmetros cloro, flúor, turbidez e pH, da marca HACH, conforme especificações, quantidades e exigências constantes dos Termos de Referência e seus anexos.";"40";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";"R$ 107.931,23"
"2026";"";"Os atos referentes ao processo licitatório estão em anexo.";"2026-05-12 09:00:00.0";"2026-05-13 00:00:00.0";"2026-05-13 00:00:00.0";"2026-05-12 00:00:00.0";"Departamento Municipal de Agua e Esgoto";"PREGÃO ELETRÔNICO";"Aquisição de alinhador de eixo a laser. Maiores informações anexas ao edital que está disponível no site de Compras Gov - www.gov.br/compras/pt-br.  ";"39";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";"R$ 44.502,85"
"2026";"";"";"2026-05-04 08:00:00.0";"";"2026-05-07 00:00:00.0";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Nº COMPRASGOV: 30/2026). Contratação exclusiva de ME, EPP ou equiparadas para aquisição de Motobomba submersível, conforme condições e exigências estabelecidas no Termo de Referência. ";"38";"Concluído";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";"R$ 1.984,53"
"2026";"";"Os atos referentes ao processo licitatório estão em anexo.";"2026-05-11 09:00:00.0";"";"";"2026-05-11 00:00:00.0";"Departamento Municipal de Agua e Esgoto";"PREGÃO ELETRÔNICO";"Registro de Preços para futura e eventual contratação exclusiva de Microempresa - ME, Empresa de Pequeno Porte - EPP ou equiparadas para aquisição de faturas avulsas. Maiores informações anexas ao edital que está disponível no site de Compras Gov - www.gov.br/compras/pt-br. ";"35";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-04-24 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Nº COMPRASGOV: 27/2026). Contratação de empresa para renovação de 1 (uma) licença de Software Adobe Creative Cloud For Teams.  Conforme especificações, quantidades e exigências estabelecidas no Termo de Referência.   ";"34";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-04-24 00:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"INEXIGIBILIDADE";" (Nº COMPRASGOV: 26/2026). Contratação exclusiva de ME, EPP ou equiparadas para aquisição Tela Tapume, nos termos da tabela abaixo, conforme condições e exigências estabelecidas no Termo de Referência. ";"32";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-04-30 08:00:00.0";"";"2026-04-30 00:00:00.0";"";"Departamento Municipal de Agua e Esgoto";"INEXIGIBILIDADE";"Aquisição de reagentes e componentes da marca DIGIMED, para uso nos analisadores, conforme estabelecidas no Termo de Referência.";"31";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";"R$ 219.176,36"
"2026";"";"Os atos referentes ao processo licitatório estão em anexo.";"2026-05-11 09:00:00.0";"";"";"2026-05-11 00:00:00.0";"Departamento Municipal de Agua e Esgoto";"PREGÃO ELETRÔNICO";"Fornecimento de cabos elétricos. Maiores informações anexas ao edital que está disponível no site de Compras Gov - www.gov.br/compras/pt-br.   ";"30";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-04-01 00:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PREGÃO ELETRÔNICO";".";"29";"Concluído";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-04-17 09:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Comprasgov: 25/2026). Contratação exclusiva de ME, EPP ou equiparadas para Aquisição de serviços gráficos, conforme condições e exigências estabelecidas no Termo de Referência.";"28";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"Os atos referentes ao processo licitatório estão em anexo.";"2026-05-06 09:00:00.0";"2026-05-08 00:00:00.0";"2026-05-08 00:00:00.0";"2026-05-05 00:00:00.0";"Departamento Municipal de Agua e Esgoto";"PREGÃO ELETRÔNICO";"Contratação de empresa para locação de veículos automotores tipo pick-up, sem condutor, por meio da Diretoria Administrativa. Maiores informações anexas ao edital que está disponível no site de Compras Gov - www.gov.br/compras/pt-br.  ";"27";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";"R$ 137.760,0"
"2026";"";"Os atos referentes ao processo licitatório estão em anexo.";"2026-05-04 09:00:00.0";"2026-05-08 00:00:00.0";"2026-05-08 00:00:00.0";"2026-04-28 00:00:00.0";"Departamento Municipal de Agua e Esgoto";"PREGÃO ELETRÔNICO";"Contratação de empresa especializada para fornecimento de 500.000 Kg (quinhentos mil quilos) de agente químico precipitador de sulfetos a base de sal de ferro aditivado em solução. Maiores informações anexas ao edital que está disponível no site de Compras Gov - www.gov.br/compras/pt-br.  ";"26";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";"R$ 1.415.000,0"
"2026";"";"";"2026-04-17 08:00:00.0";"";"2026-04-28 00:00:00.0";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(ComprasGov n.° 24/2026): Prestação de serviços de rastreamento, leitura e envio de publicações/expedientes administrativos(as) e judiciais nas quais figure o DMAE, conforme condições e exigências estabelecidas no Termo de Referência.";"25";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";"R$ 3.400,0"
"2026";"";"";"2026-04-01 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(COMPRASGOV N° 22/2026): Contratação exclusiva de ME e EPP ou equiparadas para aquisição de Bateria Íons de Lítio, conforme condições e exigências estabelecidas neste instrumento e no Anexo I ¿ Termo de Referência.";"24";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-03-27 09:00:00.0";"";"2026-03-27 00:00:00.0";"";"Departamento Municipal de Agua e Esgoto";"INEXIGIBILIDADE";"Prestação de serviço de pintura artística do artista plástico Kim Ferreira, especializado em arte urbana (grafite), de notória especialização, para criação e execução de obra artística autoral em grafite em reservatório intermediário do DMAE.";"23";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";"R$ 15.000,0"
"2026";"";"";"2026-03-27 08:00:00.0";"";"2026-03-17 00:00:00.0";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(COMPRASGOV N° 21/2026) Contratação exclusiva de ME, EPP ou equiparadas para Aquisição de Prensa Hidráulica, em atendimento à Diretoria Geral Adjunta, conforme Termo de Referência. ";"22";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";"R$ 3.249,99"
"2026";"";"";"2026-03-10 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"Contratação exclusiva de Microempresa ¿ ME, Empresa de Pequeno Porte ¿ EPP ou equiparadas para aquisição de Certificado Digital do tipo A1 E-CNPJ, conforme condições e exigências estabelecidas neste instrumento e no Anexo I ¿ TR.  ComprasGov nº 18/26";"20";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-03-04 09:00:00.0";"";"2026-03-04 00:00:00.0";"";"Departamento Municipal de Agua e Esgoto";"INEXIGIBILIDADE";"Contratação de visita técnica de educação ambiental em local especializado e adequado para a promoção de visita escolar visando a educação ambiental, para atendimento completo a 40 grupos com 25 participantes cada, durante o ano de 2026.";"18";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";"R$ 52.000,0"
"2026";"";"";"2026-03-02 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Nº COMPRASGOV: 15/26).Contratação exclusiva de ME, EPP ou equiparadas para Aquisição de tacógrafos, conforme especificações, quantidades e exigências estabelecidas no Termo de Referência.  ";"16";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-02-26 08:00:00.0";"";"2026-03-02 00:00:00.0";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"COMPRASGOV Nº 14/2026. Aquisição de 09 coffee breaks para 100 pessoas conforme o termo de referência";"15";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";"R$ 21.870,0"
"2026";"";"";"2026-02-25 08:01:00.0";"";"2026-02-26 00:00:00.0";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Nº COMPRASGOV: 13/26). Contratação exclusiva de ME, EPP ou equiparadas para locação de carrinho de pipoca para realização de eventos ambientais pelo PEAC, incluindo área urbana, rural e Distritos. Conforme especificações do Termo de Referência. ";"14";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";"R$ 7.020,0"
"2026";"";"Os atos referêntes ao processo licitatório estão em anexo.";"2026-03-05 09:00:00.0";"2026-03-05 00:00:00.0";"2026-04-01 00:00:00.0";"2026-03-05 00:00:00.0";"Departamento Municipal de Agua e Esgoto";"PREGÃO ELETRÔNICO";"Contratação de empresa especializada para locação mensal de motocicletas sem condutor. Maiores informações anexas ao edital que está disponível no site de Compras Gov - www.gov.br/compras/pt-br";"13";"Concluído";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";"R$ 480.000,0"
"2026";"";"Os atos referentes ao processo licitatório estã em anexo. ";"2026-02-18 09:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"COMPRA DIRETA";"Aquisição de bobinas fabricadas em papel térmico pré-impresso, para a emissão de faturas mensais de água, esgoto, coleta de lixo e outros serviços do DMAE, conforme exigências estabelecidas no Termo de Referência.";"12";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-02-20 09:00:00.0";"";"2026-02-19 00:00:00.0";"";"Departamento Municipal de Agua e Esgoto";"INEXIGIBILIDADE";"Prestação de serviço de instalação/manutenção de bancada conforme o termo de referência. ";"11";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";"R$ 144.102,6"
"2026";"";"";"2026-02-19 08:00:00.0";"";"";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Nº COMPRASGOV: 10/26).Contratação exclusiva de ME, EPP ou equiparadas para Aquisição de Arla 32, visando garantir redução dos poluentes emitidos pelos veículos do Departamento Municipal de Água e Esgoto. Conforme  o Termo de Referência.    ";"10";"Concluído";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";""
"2026";"";"";"2026-02-19 08:00:00.0";"";"2026-02-23 00:00:00.0";"";"Departamento Municipal de Agua e Esgoto";"PROCESSO DE DISPENSA";"(Nº COMPRASGOV: 11/26).Contratação exclusiva de ME, EPP ou equiparadas para locação de ônibus convencional com motorista para realizar 20 (vinte) viagens, utilizadas nas atividades do Programa Escola Água Cidadã (PEAC), conforme Termo de Referência. ";"9";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";"R$ 25.560,0"
"2026";"";"Os atos referentes ao processo licitatório estão em anexo.";"2026-02-13 09:00:00.0";"";"2026-02-13 00:00:00.0";"";"Departamento Municipal de Agua e Esgoto";"INEXIGIBILIDADE";"Prestação de serviço de fornecimento de energia elétrica e uso do sistema de distribuição, em atendimento à Diretoria do Sistema de Esgotamento Sanitário, conforme condições, quantidades e exigências estabelecidas no Termo de Referência. ";"8";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";"R$ 4.514.890,62"
"2026";"";"Os atos referentes ao processo licitatório estão em anexo.";"2026-02-13 09:00:00.0";"";"2026-02-13 00:00:00.0";"";"Departamento Municipal de Agua e Esgoto";"INEXIGIBILIDADE";"Prestação de serviço de fornecimento de energia elétrica e uso do sistema de distribuição, em atendimento à Diretoria do Sistema de Esgotamento Sanitário, conforme condições, quantidades e exigências estabelecidas no Termo de Referência. ";"8";"Em andamento";"DEPARTAMENTO MUNICIPAL DE AGUA E ESGOTO";"R$ 4.514.890,62"
